url_length,has_https,path_depth,has_query_params,num_query_params,has_fragment,has_port,subdomain_count,is_ip_address,domain_length,domain_has_hyphens,domain_tld,status_code,status_category,response_size,response_time_ms,is_redirect,redirect_chain_len,total_headers,server_header_present,server_header,x_powered_by_present,content_type,has_cookies,num_cookies,has_cors,cache_control,security_headers_count,has_csp,has_hsts,has_xss_protection,has_frame_options,has_content_type_options,has_forms,form_count,has_inputs,input_count,has_password_input,password_count,has_hidden_input,hidden_count,has_file_upload,file_upload_count,has_search_input,search_count,has_buttons,button_count,has_textarea,textarea_count,has_select,select_count,has_scripts,script_count,inline_script_count,internal_script_count,external_script_count,has_links,link_count,internal_link_count,external_link_count,has_images,image_count,has_meta_tags,meta_count,has_stylesheets,stylesheet_count,has_javascript,has_comments,comment_count,has_title,server_apache,server_nginx,server_iis,tech_php,tech_aspnet,tech_jsp,tech_wordpress,tech_drupal,tech_joomla,has_debug_info,has_error_messages,has_sql_errors,has_file_paths,has_waf,waf_cloudflare,waf_aws,waf_imperva,reflection_detected,csp_header_reflection_detected,has_jwt,jwt_count,has_api_keys,api_key_count,cookie_count,session_cookies,secure_cookie_ratio,httponly_cookie_ratio,samesite_cookie_ratio,redirect_count,has_redirect_chain,final_https,get_form_count,post_form_count,has_login_form,login_form_count,csrf_token_input_count,has_csrf_token,same_origin_form_count,external_form_count,unique_input_names,unique_endpoint_count,parameterized_link_count,api_like_endpoint_count,inline_event_handler_count,email_input_count,url_input_count,mailto_link_count,tel_link_count,body_truncated_for_analysis,input_to_form_ratio,script_to_content_ratio,security_score,interactivity_score,is_vulnerable,scan_id,timestamp,target_url,original_url,is_redirect_response,final_url,target_root,page_url,dataset_record_type,saved_at
66,1,0,0,0,0,0,1,0,57,1,net,200,2,10265,687.716,1,1,4,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,24,23,1,1,41,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,0,0,0,0,0,0,0,0.0,9.74184120798831e-05,0.125,0.0,0,20260514_214254,2026-05-14T21:43:10.799130,https://0a4d003604116e1a81e8578e00c500b9.web-security-academy.net/,https://0a4d003604116e1a81e8578e00c500b9.web-security-academy.net/,True,https://0a4d003604116e1a81e8578e00c500b9.web-security-academy.net/,https://0a4d003604116e1a81e8578e00c500b9.web-security-academy.net/,https://0a4d003604116e1a81e8578e00c500b9.web-security-academy.net/,recon_redirect_hop,2026-05-14T21:43:10.799584
66,1,0,0,0,0,0,1,0,57,1,net,200,2,13236,699.3629999999999,1,1,4,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,27,23,4,1,41,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,27,22,0,0,0,0,0,0,0,0.0,7.555152614082804e-05,0.125,0.0,0,20260514_215205,2026-05-14T21:52:16.342747,https://0a4d003604116e1a81e8578e00c500b9.web-security-academy.net/,https://0a4d003604116e1a81e8578e00c500b9.web-security-academy.net/,True,https://0a4d003604116e1a81e8578e00c500b9.web-security-academy.net/,https://0a4d003604116e1a81e8578e00c500b9.web-security-academy.net/,https://0a4d003604116e1a81e8578e00c500b9.web-security-academy.net/,recon_redirect_hop,2026-05-14T21:52:16.343886
66,1,0,0,0,0,0,1,0,57,1,net,200,2,6003,5097.747,1,1,4,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,14,13,1,1,6,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,1,10,10,0,0,0,0,0,0,0,1.0,0.0001665833749791,0.125,0.4997501249375312,0,20260512_213659,2026-05-12T21:37:17.242969,https://0a4d00be03fe1ad482e1d3ee00a10067.web-security-academy.net/,https://0a4d00be03fe1ad482e1d3ee00a10067.web-security-academy.net/,True,https://0a4d00be03fe1ad482e1d3ee00a10067.web-security-academy.net/,https://0a4d00be03fe1ad482e1d3ee00a10067.web-security-academy.net/,https://0a4d00be03fe1ad482e1d3ee00a10067.web-security-academy.net/,recon_redirect_hop,2026-05-12T21:37:17.243898
66,1,0,0,0,0,0,1,0,57,1,net,200,2,9200,636.096,1,1,4,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,31,30,1,1,1,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,0,0,0,0,0,0,0,0.0,0.0001086956521739,0.125,0.0,0,20260512_172421,2026-05-12T17:24:25.780735,https://0a4e001704e0d31682100b58009a00ac.web-security-academy.net/,https://0a4e001704e0d31682100b58009a00ac.web-security-academy.net/,True,https://0a4e001704e0d31682100b58009a00ac.web-security-academy.net/,https://0a4e001704e0d31682100b58009a00ac.web-security-academy.net/,https://0a4e001704e0d31682100b58009a00ac.web-security-academy.net/,recon_redirect_hop,2026-05-12T17:24:25.781134
66,1,0,0,0,0,0,1,0,57,1,net,200,2,27525,749.162,1,1,4,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,10,9,1,1,1,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0.0,3.633060853769301e-05,0.125,0.0,0,20260512_162725,2026-05-12T16:27:31.058788,https://0a5300a104824a928091c1bb00b500f6.web-security-academy.net/,https://0a5300a104824a928091c1bb00b500f6.web-security-academy.net/,True,https://0a5300a104824a928091c1bb00b500f6.web-security-academy.net/,https://0a5300a104824a928091c1bb00b500f6.web-security-academy.net/,https://0a5300a104824a928091c1bb00b500f6.web-security-academy.net/,recon_redirect_hop,2026-05-12T16:27:31.059202
66,1,0,0,0,0,0,1,0,57,1,net,200,2,10391,639.534,1,1,4,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,24,23,1,1,41,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,0,0,0,0,0,0,0,0.0,9.6237128284092e-05,0.125,0.0,0,20260514_190036,2026-05-14T19:00:56.739228,https://0a60002403cd795c81236da000480098.web-security-academy.net/,https://0a60002403cd795c81236da000480098.web-security-academy.net/,True,https://0a60002403cd795c81236da000480098.web-security-academy.net/,https://0a60002403cd795c81236da000480098.web-security-academy.net/,https://0a60002403cd795c81236da000480098.web-security-academy.net/,recon_redirect_hop,2026-05-14T19:00:56.739716
66,1,0,0,0,0,0,1,0,57,1,net,200,2,11435,646.241,1,1,4,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,31,30,1,1,41,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,0,0,0,0,0,0,0,0.0,8.745080891998251e-05,0.125,0.0,0,20260512_184815,2026-05-12T18:48:23.451433,https://0a6200a8046ff2d48c0177ce00ff002a.web-security-academy.net/,https://0a6200a8046ff2d48c0177ce00ff002a.web-security-academy.net/,True,https://0a6200a8046ff2d48c0177ce00ff002a.web-security-academy.net/,https://0a6200a8046ff2d48c0177ce00ff002a.web-security-academy.net/,https://0a6200a8046ff2d48c0177ce00ff002a.web-security-academy.net/,recon_redirect_hop,2026-05-12T18:48:23.452123
66,1,0,0,0,0,0,1,0,57,1,net,200,2,11504,725.537,1,1,4,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,31,30,1,1,41,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,0,0,0,0,0,0,0,0.0,8.692628650904033e-05,0.125,0.0,0,20260512_180950,2026-05-12T18:10:00.653673,https://0a68009e04c8b52e807008bb00a20004.web-security-academy.net/,https://0a68009e04c8b52e807008bb00a20004.web-security-academy.net/,True,https://0a68009e04c8b52e807008bb00a20004.web-security-academy.net/,https://0a68009e04c8b52e807008bb00a20004.web-security-academy.net/,https://0a68009e04c8b52e807008bb00a20004.web-security-academy.net/,recon_redirect_hop,2026-05-12T18:10:00.654690
66,1,0,0,0,0,0,1,0,57,1,net,200,2,11504,1643.963,1,1,4,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,31,30,1,1,41,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,0,0,0,0,0,0,0,0.0,8.692628650904033e-05,0.125,0.0,0,20260512_181639,2026-05-12T18:16:45.183109,https://0a68009e04c8b52e807008bb00a20004.web-security-academy.net/,https://0a68009e04c8b52e807008bb00a20004.web-security-academy.net/,True,https://0a68009e04c8b52e807008bb00a20004.web-security-academy.net/,https://0a68009e04c8b52e807008bb00a20004.web-security-academy.net/,https://0a68009e04c8b52e807008bb00a20004.web-security-academy.net/,recon_redirect_hop,2026-05-12T18:16:45.183482
66,1,0,0,0,0,0,1,0,57,1,net,200,2,5855,710.991,1,1,4,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,14,13,1,1,6,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,1,10,10,0,0,0,0,0,0,0,1.0,0.0001707941929974,0.125,0.5123825789923142,0,20260513_191729,2026-05-13T19:17:54.282020,https://0a760063047064278031992f002900e2.web-security-academy.net/,https://0a760063047064278031992f002900e2.web-security-academy.net/,True,https://0a760063047064278031992f002900e2.web-security-academy.net/,https://0a760063047064278031992f002900e2.web-security-academy.net/,https://0a760063047064278031992f002900e2.web-security-academy.net/,recon_redirect_hop,2026-05-13T19:17:54.284723
66,1,0,0,0,0,0,1,0,57,1,net,200,2,5944,6152.478999999999,1,1,4,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,14,13,1,1,6,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,1,10,10,0,0,0,0,0,0,0,1.0,0.0001682368775235,0.125,0.5047106325706595,0,20260512_195117,2026-05-12T19:51:28.375559,https://0a7b002a03eee0bc82f301e4006100eb.web-security-academy.net/,https://0a7b002a03eee0bc82f301e4006100eb.web-security-academy.net/,True,https://0a7b002a03eee0bc82f301e4006100eb.web-security-academy.net/,https://0a7b002a03eee0bc82f301e4006100eb.web-security-academy.net/,https://0a7b002a03eee0bc82f301e4006100eb.web-security-academy.net/,recon_redirect_hop,2026-05-12T19:51:28.375970
66,1,0,0,0,0,0,1,0,57,1,net,200,2,27150,745.634,1,1,4,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,11,10,1,1,1,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0.0,3.6832412523020256e-05,0.125,0.0,0,20260512_174453,2026-05-12T17:44:57.773149,https://0a7c003604a0191f801b26c700d800c3.web-security-academy.net/,https://0a7c003604a0191f801b26c700d800c3.web-security-academy.net/,True,https://0a7c003604a0191f801b26c700d800c3.web-security-academy.net/,https://0a7c003604a0191f801b26c700d800c3.web-security-academy.net/,https://0a7c003604a0191f801b26c700d800c3.web-security-academy.net/,recon_redirect_hop,2026-05-12T17:44:57.773581
66,1,0,0,0,0,0,1,0,57,1,net,200,2,10332,627.12,1,1,4,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,24,23,1,1,41,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,0,0,0,0,0,0,0,0.0,9.67866821525358e-05,0.125,0.0,0,20260514_220821,2026-05-14T22:08:32.331734,https://0a7f002a030f40c880f2ea8d005a0078.web-security-academy.net/,https://0a7f002a030f40c880f2ea8d005a0078.web-security-academy.net/,True,https://0a7f002a030f40c880f2ea8d005a0078.web-security-academy.net/,https://0a7f002a030f40c880f2ea8d005a0078.web-security-academy.net/,https://0a7f002a030f40c880f2ea8d005a0078.web-security-academy.net/,recon_redirect_hop,2026-05-14T22:08:32.332217
66,1,0,0,0,0,0,1,0,57,1,net,200,2,10676,585.407,1,1,4,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,25,24,1,1,41,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,0,0,0,0,0,0,0,0.0,9.366804046459348e-05,0.125,0.0,0,20260512_110731,2026-05-12T11:07:36.783838,https://0a92006904219575838faa3f001b007c.web-security-academy.net/,https://0a92006904219575838faa3f001b007c.web-security-academy.net/,True,https://0a92006904219575838faa3f001b007c.web-security-academy.net/,https://0a92006904219575838faa3f001b007c.web-security-academy.net/,https://0a92006904219575838faa3f001b007c.web-security-academy.net/,recon_redirect_hop,2026-05-12T11:07:36.787296
66,1,0,0,0,0,0,1,0,57,1,net,200,2,10676,694.678,1,1,4,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,25,24,1,1,41,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,0,0,0,0,0,0,0,0.0,9.366804046459348e-05,0.125,0.0,0,20260512_111712,2026-05-12T11:17:17.787251,https://0a92006904219575838faa3f001b007c.web-security-academy.net/,https://0a92006904219575838faa3f001b007c.web-security-academy.net/,True,https://0a92006904219575838faa3f001b007c.web-security-academy.net/,https://0a92006904219575838faa3f001b007c.web-security-academy.net/,https://0a92006904219575838faa3f001b007c.web-security-academy.net/,recon_redirect_hop,2026-05-12T11:17:17.790318
